Lake,Trip_Date,SampSite,UTMEasting,UTMNorthing,ReadDepth,Temp,DO
Pleasant Hill,7/28/2011,Inflow,385510,4499696,0,29.1,9.29
Pleasant Hill,7/28/2011,Inflow,385510,4499696,1,28.9,9.1
Pleasant Hill,7/28/2011,Inflow,385510,4499696,2,28.7,7.29
Pleasant Hill,7/28/2011,Inflow,385510,4499696,3,28.1,4.71
Pleasant Hill,7/28/2011,Inflow,385510,4499696,4,27.7,2.89
Pleasant Hill,7/28/2011,Inflow,385510,4499696,5,27,0.42
Pleasant Hill,7/28/2011,Outflow,387915,4497957,0,27.9,2.91
Pleasant Hill,7/28/2011,Outflow,387915,4497957,1,27.7,2.78
Pleasant Hill,7/28/2011,Outflow,387915,4497957,2,27.6,2.55
Pleasant Hill,7/28/2011,Outflow,387915,4497957,3,27.6,1.51
Pleasant Hill,7/28/2011,Outflow,387915,4497957,4,27.4,1.3
Pleasant Hill,7/28/2011,Outflow,387915,4497957,5,27.3,0.94
Pleasant Hill,7/28/2011,Outflow,387915,4497957,6,26.5,0.28
Pleasant Hill,8/3/2011,WQ2,387899,4497880,0,28.6,9.05
Pleasant Hill,8/3/2011,WQ2,387899,4497880,1,28.6,7.64
Pleasant Hill,8/3/2011,WQ2,387899,4497880,2,28.3,5.73
Pleasant Hill,8/3/2011,WQ2,387899,4497880,3,28.2,5.39
Pleasant Hill,8/3/2011,WQ2,387899,4497880,4,28,2.99
Pleasant Hill,8/3/2011,WQ2,387899,4497880,5,27.8,1.01
Pleasant Hill,8/3/2011,WQ2,387899,4497880,6,27.6,0.34
Pleasant Hill,8/3/2011,WQ2,387899,4497880,7,26,0.29
Pleasant Hill,8/3/2011,WQ2,387899,4497880,8,23.5,0.29
Pleasant Hill,8/3/2011,WQ2,387899,4497880,9,22.3,0.29
Pleasant Hill,8/3/2011,WQ2,387899,4497880,10,21.6,0.28
Pleasant Hill,8/3/2011,WQ2,387899,4497880,11,21.3,0.28
Pleasant Hill,8/3/2011,WQ2,387899,4497880,12,20.9,0.34
Pleasant Hill,8/9/2011,Inflow,386079,4499785,0,27.6,6.83
Pleasant Hill,8/9/2011,Inflow,386079,4499785,1,27.9,6.7
Pleasant Hill,8/9/2011,Inflow,386079,4499785,2,27.9,6.49
Pleasant Hill,8/9/2011,Inflow,386079,4499785,3,27.9,6.37
Pleasant Hill,8/9/2011,Inflow,386079,4499785,4,27.8,6.06
Pleasant Hill,8/9/2011,Inflow,386079,4499785,5,25.5,3.67
Pleasant Hill,8/9/2011,Inflow,386079,4499785,6,27.3,3.38
Pleasant Hill,8/9/2011,Inflow,386079,4499785,7,27.1,2.42
Pleasant Hill,8/9/2011,Outflow,387912,4497941,0,24.4,7.07
Pleasant Hill,8/9/2011,Outflow,387912,4497941,1,28.2,7.77
Pleasant Hill,8/9/2011,Outflow,387912,4497941,2,28.2,5.34
Pleasant Hill,8/9/2011,Outflow,387912,4497941,3,28,3.35
Pleasant Hill,8/9/2011,Outflow,387912,4497941,4,27.6,0.8
Pleasant Hill,8/9/2011,Outflow,387912,4497941,5,27.3,0.45
Pleasant Hill,8/9/2011,Outflow,387912,4497941,6,27,0.37
Pleasant Hill,8/10/2011,WQ2,,,0,28.4,3.93
Pleasant Hill,8/10/2011,WQ2,,,1,28.2,3.53
Pleasant Hill,8/10/2011,WQ2,,,2,28.2,2.9
Pleasant Hill,8/10/2011,WQ2,,,3,28.1,2.11
Pleasant Hill,8/10/2011,WQ2,,,4,28,1.04
Pleasant Hill,8/10/2011,WQ2,,,5,27.8,0.59
Pleasant Hill,8/10/2011,WQ2,,,6,26.9,0.33
Pleasant Hill,8/10/2011,WQ2,,,7,26.3,0.3
Pleasant Hill,8/10/2011,WQ2,,,8,25.5,0.29
Pleasant Hill,8/10/2011,WQ2,,,9,23.8,0.28
Pleasant Hill,8/10/2011,WQ2,,,10,22.1,0.31
Pleasant Hill,8/10/2011,WQ2,,,11,21.7,0.28
Pleasant Hill,8/10/2011,WQ2,,,12,21.7,0.28
Pleasant Hill,9/11/2011,Inflow,385877,4499803,0,22.9,11.45
Pleasant Hill,9/11/2011,Inflow,385877,4499803,1,22.7,10.1
Pleasant Hill,9/11/2011,Inflow,385877,4499803,2,22.3,7.09
Pleasant Hill,9/11/2011,Inflow,385877,4499803,3,22.2,7
Pleasant Hill,9/11/2011,Inflow,385877,4499803,4,21.9,7.33
Pleasant Hill,9/11/2011,Outflow,387907,4497951,0,23,9.09
Pleasant Hill,9/11/2011,Outflow,387907,4497951,1,22.7,8.67
Pleasant Hill,9/11/2011,Outflow,387907,4497951,2,22.5,6.52
Pleasant Hill,9/11/2011,Outflow,387907,4497951,3,22.3,3.84
Pleasant Hill,9/11/2011,Outflow,387907,4497951,4,22.1,3.15
Pleasant Hill,9/11/2011,Outflow,387907,4497951,5,22,2.62
Pleasant Hill,9/12/2011,WQ2,387911,4497902,0,23.1,4.97
Pleasant Hill,9/12/2011,WQ2,387911,4497902,1,22.2,4.58
Pleasant Hill,9/12/2011,WQ2,387911,4497902,2,22.1,3.72
Pleasant Hill,9/12/2011,WQ2,387911,4497902,3,22,3.42
Pleasant Hill,9/12/2011,WQ2,387911,4497902,4,22,3.22
Pleasant Hill,9/12/2011,WQ2,387911,4497902,5,21.9,2.86
Pleasant Hill,9/12/2011,WQ2,387911,4497902,6,21.9,2.28
Pleasant Hill,9/12/2011,WQ2,387911,4497902,7,21.8,1.9
Pleasant Hill,9/12/2011,WQ2,387911,4497902,8,21.7,0.59
Pleasant Hill,9/12/2011,WQ2,387911,4497902,9,21.6,0.45
Pleasant Hill,6/11/2012,WQ1,386016,4499925,0,24.4,0
Pleasant Hill,6/11/2012,WQ1,386016,4499925,1,24.4,13.58
Pleasant Hill,6/11/2012,WQ1,386016,4499925,2,24.1,10.78
Pleasant Hill,6/11/2012,WQ1,386016,4499925,3,20.8,3.19
Pleasant Hill,6/11/2012,WQ1,386016,4499925,4,20.4,1.5
Pleasant Hill,6/11/2012,WQ2,387922,4497867,0,23.2,10.14
Pleasant Hill,6/11/2012,WQ2,387922,4497867,1,22.4,5.96
Pleasant Hill,6/11/2012,WQ2,387922,4497867,2,21.8,4
Pleasant Hill,6/11/2012,WQ2,387922,4497867,3,21.4,2.27
Pleasant Hill,6/11/2012,WQ2,387922,4497867,4,21,1.86
Pleasant Hill,6/11/2012,WQ2,387922,4497867,5,20.2,1.03
Pleasant Hill,6/11/2012,WQ2,387922,4497867,6,19.8,1
Pleasant Hill,6/11/2012,WQ2,387922,4497867,7,19.4,0.97
Pleasant Hill,6/11/2012,WQ2,387922,4497867,8,18.6,0.94
Pleasant Hill,6/11/2012,WQ2,387922,4497867,9,17.4,0.92
Pleasant Hill,6/11/2012,WQ2,387922,4497867,10,16.8,0.95
Pleasant Hill,6/20/2012,WQ2,387926,4497918,0,26.6,9.41
Pleasant Hill,6/20/2012,WQ2,387926,4497918,1,25.6,9.88
Pleasant Hill,6/20/2012,WQ2,387926,4497918,2,25.2,7.48
Pleasant Hill,6/20/2012,WQ2,387926,4497918,3,24.3,5.02
Pleasant Hill,6/20/2012,WQ2,387926,4497918,4,23.2,0.72
Pleasant Hill,6/20/2012,WQ2,387926,4497918,5,21.9,0.59
Pleasant Hill,6/20/2012,WQ2,387926,4497918,6,21.4,0.52
Pleasant Hill,6/20/2012,WQ2,387926,4497918,7,20.8,0.5
Pleasant Hill,6/20/2012,WQ2,387926,4497918,8,20.1,0.47
Pleasant Hill,6/20/2012,WQ2,387926,4497918,9,20,0.46
Pleasant Hill,6/20/2012,WQ2,387926,4497918,10,19.8,0.47
Pleasant Hill,7/19/2012,WQ2,387917,4497903,0,28.6,9.5
Pleasant Hill,7/19/2012,WQ2,387917,4497903,1,28.1,6.06
Pleasant Hill,7/19/2012,WQ2,387917,4497903,2,27.8,4.31
Pleasant Hill,7/19/2012,WQ2,387917,4497903,3,27.6,3.12
Pleasant Hill,7/19/2012,WQ2,387917,4497903,4,27.2,1.5
Pleasant Hill,7/19/2012,WQ2,387917,4497903,5,26.5,0.77
Pleasant Hill,7/19/2012,WQ2,387917,4497903,6,24.7,0.7
Pleasant Hill,7/19/2012,WQ2,387917,4497903,7,23.6,0.7
Pleasant Hill,7/19/2012,WQ2,387917,4497903,8,21,0.69
Pleasant Hill,7/19/2012,WQ2,387917,4497903,9,18.9,0.7
Pleasant Hill,7/19/2012,WQ2,387917,4497903,10,18.6,0.68
Pleasant Hill,8/6/2012,1,387920,4497918,0,28.9,10.12
Pleasant Hill,8/6/2012,1,387920,4497918,1,28.9,10.23
Pleasant Hill,8/6/2012,1,387920,4497918,2,28.3,10.33
Pleasant Hill,8/6/2012,1,387920,4497918,3,27.2,7
Pleasant Hill,8/6/2012,1,387920,4497918,4,26.8,4.64
Pleasant Hill,8/6/2012,1,387920,4497918,5,26.3,1.18
Pleasant Hill,8/6/2012,1,387920,4497918,6,26.1,0.13
Pleasant Hill,8/6/2012,1,387920,4497918,7,25.4,0.1
Pleasant Hill,8/6/2012,1,387920,4497918,8,22.1,0.09
Pleasant Hill,8/13/2012,WQ2,387918,4497919,0,25.5,6.81
Pleasant Hill,8/13/2012,WQ2,387918,4497919,1,25.2,4.7
Pleasant Hill,8/13/2012,WQ2,387918,4497919,2,25,2.58
Pleasant Hill,8/13/2012,WQ2,387918,4497919,3,24.6,1.23
Pleasant Hill,8/13/2012,WQ2,387918,4497919,4,24.5,1.12
Pleasant Hill,8/13/2012,WQ2,387918,4497919,5,24.4,1.04
Pleasant Hill,8/13/2012,WQ2,387918,4497919,6,24.3,2.19
Pleasant Hill,9/12/2012,WQ2,387917,4497879,0,23.6,5.31
Pleasant Hill,9/12/2012,WQ2,387917,4497879,1,22.8,4.6
Pleasant Hill,9/12/2012,WQ2,387917,4497879,2,22.6,4.22
Pleasant Hill,9/12/2012,WQ2,387917,4497879,3,22.5,4.42
Pleasant Hill,9/12/2012,WQ2,387917,4497879,4,22.4,3.3
Pleasant Hill,9/12/2012,WQ2,387917,4497879,5,22.4,2.95
Pleasant Hill,9/12/2012,WQ2,387917,4497879,6,22.4,2.88
Pleasant Hill,9/12/2012,WQ2,387917,4497879,7,22.4,2.74
Pleasant Hill,9/12/2012,WQ2,387917,4497879,8,22.4,2.03
Pleasant Hill,9/12/2012,WQ2,387917,4497879,9,22.2,1.54
Pleasant Hill,9/12/2012,WQ2,387917,4497879,10,22,1.37
Pleasant Hill,6/17/2013,wq,387926,4497905,0,22.7,8.06
Pleasant Hill,6/17/2013,wq,387926,4497905,1,21.7,7.08
Pleasant Hill,6/17/2013,wq,387926,4497905,2,21.5,6.47
Pleasant Hill,6/17/2013,wq,387926,4497905,3,21.3,6.2
Pleasant Hill,6/17/2013,wq,387926,4497905,4,20.9,5.39
Pleasant Hill,6/17/2013,wq,387926,4497905,5,20,4.48
Pleasant Hill,6/17/2013,wq,387926,4497905,6,19.8,3.95
Pleasant Hill,6/17/2013,wq,387926,4497905,7,19.4,3.28
Pleasant Hill,6/17/2013,wq,387926,4497905,8,19.2,2.61
Pleasant Hill,6/17/2013,wq,387926,4497905,9,19.2,2.43
Pleasant Hill,6/17/2013,wq,387926,4497905,10,19,1.9
Pleasant Hill,7/25/2013,wq,387913,4497885,0,23.8,8.52
Pleasant Hill,7/25/2013,wq,387913,4497885,1,23.8,8.53
Pleasant Hill,7/25/2013,wq,387913,4497885,2,23.7,7.72
Pleasant Hill,7/25/2013,wq,387913,4497885,3,23.3,4.79
Pleasant Hill,7/25/2013,wq,387913,4497885,4,22.6,1.96
Pleasant Hill,7/25/2013,wq,387913,4497885,5,22.1,1.23
Pleasant Hill,7/25/2013,wq,387913,4497885,6,21.9,1.11
Pleasant Hill,7/25/2013,wq,387913,4497885,7,21.4,1.28
Pleasant Hill,7/25/2013,wq,387913,4497885,8,21.2,1.35
Pleasant Hill,7/25/2013,wq,387913,4497885,9,20.9,0.5
Pleasant Hill,7/25/2013,wq,387913,4497885,10,20.9,0.98
Pleasant Hill,8/6/2013,WQ2,387929,4497890,0,23.1,8.96
Pleasant Hill,8/6/2013,WQ2,387929,4497890,1,22.7,7.16
Pleasant Hill,8/6/2013,WQ2,387929,4497890,2,22.2,4.87
Pleasant Hill,8/6/2013,WQ2,387929,4497890,3,22,3.41
Pleasant Hill,8/6/2013,WQ2,387929,4497890,4,21.6,1.95
Pleasant Hill,8/6/2013,WQ2,387929,4497890,5,21.3,0.9
Pleasant Hill,8/6/2013,WQ2,387929,4497890,6,21.1,0.56
Pleasant Hill,8/6/2013,WQ2,387929,4497890,7,20.8,0.15
Pleasant Hill,8/6/2013,WQ2,387929,4497890,8,20.5,0.11
Pleasant Hill,8/6/2013,WQ2,387929,4497890,9,20.4,0.15
Pleasant Hill,8/6/2013,WQ2,387929,4497890,10,20.2,0.09
Pleasant Hill,8/6/2013,WQ2,387929,4497890,11,20.1,0.09
Pleasant Hill,8/6/2013,WQ2,387929,4497890,12,19.6,0.08
Pleasant Hill,8/15/2013,wq,387914,4497892,0,23.5,8.6
Pleasant Hill,8/15/2013,wq,387914,4497892,1,23.2,8.6
Pleasant Hill,8/15/2013,wq,387914,4497892,2,23.2,8.3
Pleasant Hill,8/15/2013,wq,387914,4497892,3,23,6.8
Pleasant Hill,8/15/2013,wq,387914,4497892,4,22.6,1.2
Pleasant Hill,8/15/2013,wq,387914,4497892,5,22.3,0.5
Pleasant Hill,8/15/2013,wq,387914,4497892,6,21.9,0.09
Pleasant Hill,8/15/2013,wq,387914,4497892,7,21.3,0.09
Pleasant Hill,8/15/2013,wq,387914,4497892,8,20.8,0.09
Pleasant Hill,8/15/2013,wq,387914,4497892,9,20.4,0.07
Pleasant Hill,8/15/2013,wq,387914,4497892,10,20.2,0.06
Pleasant Hill,8/15/2013,wq,387914,4497892,11,19.9,0.06
Pleasant Hill,9/16/2013,wq,387920,4497880,0,21.8,3.83
Pleasant Hill,9/16/2013,wq,387920,4497880,1,21.7,3.83
Pleasant Hill,9/16/2013,wq,387920,4497880,2,21.7,3.57
Pleasant Hill,9/16/2013,wq,387920,4497880,3,21.6,3.03
Pleasant Hill,9/16/2013,wq,387920,4497880,4,21.6,2.68
Pleasant Hill,9/16/2013,wq,387920,4497880,5,21.6,2.52
Pleasant Hill,9/16/2013,wq,387920,4497880,6,21.6,2.07
Pleasant Hill,9/16/2013,wq,387920,4497880,7,21.6,1.31
Pleasant Hill,9/16/2013,wq,387920,4497880,8,21.6,1.33
Pleasant Hill,9/16/2013,wq,387920,4497880,9,21.1,0.21
Pleasant Hill,9/16/2013,wq,387920,4497880,10,20.9,0.14
Pleasant Hill,6/3/2014,wq,387905,4497886,0,23.3,9.8
Pleasant Hill,6/3/2014,wq,387905,4497886,1,23.2,9.86
Pleasant Hill,6/3/2014,wq,387905,4497886,2,22.7,9.57
Pleasant Hill,6/3/2014,wq,387905,4497886,3,22.5,9.33
Pleasant Hill,6/3/2014,wq,387905,4497886,4,22.2,8.7
Pleasant Hill,6/3/2014,wq,387905,4497886,5,18.3,2.84
Pleasant Hill,6/3/2014,wq,387905,4497886,6,17.4,2.14
Pleasant Hill,6/3/2014,wq,387905,4497886,7,16.9,1.76
Pleasant Hill,6/3/2014,wq,387905,4497886,8,15.4,0.74
Pleasant Hill,6/3/2014,wq,387905,4497886,9,14.9,0.4
Pleasant Hill,6/3/2014,wq,387905,4497886,10,14.7,0.2
Pleasant Hill,6/3/2014,wq,387905,4497886,11,14.4,0.18
Pleasant Hill,6/3/2014,wq1,386058,4499342,0,23.2,10
Pleasant Hill,6/3/2014,wq1,386058,4499342,1,23.1,10.05
Pleasant Hill,6/3/2014,wq1,386058,4499342,2,22.7,9.38
Pleasant Hill,6/3/2014,wq1,386058,4499342,3,20,5.06
Pleasant Hill,6/3/2014,wq1,386058,4499342,4,18.4,2.16
Pleasant Hill,6/13/2014,wq,387906,4497874,0,22.1,10.1
Pleasant Hill,6/13/2014,wq,387906,4497874,1,22.1,10.1
Pleasant Hill,6/13/2014,wq,387906,4497874,2,22,10.1
Pleasant Hill,6/13/2014,wq,387906,4497874,3,22,9.8
Pleasant Hill,6/13/2014,wq,387906,4497874,4,21.7,8.6
Pleasant Hill,6/13/2014,wq,387906,4497874,5,19.3,1.3
Pleasant Hill,6/13/2014,wq,387906,4497874,6,18.2,1
Pleasant Hill,6/13/2014,wq,387906,4497874,7,18.1,1.5
Pleasant Hill,6/13/2014,wq,387906,4497874,8,17.9,1
Pleasant Hill,6/13/2014,wq,387906,4497874,9,17.9,1.2
Pleasant Hill,6/13/2014,wq,387906,4497874,10,17.8,1.2
Pleasant Hill,7/14/2014,wq,387904,4497891,0,25.4,11.1
Pleasant Hill,7/14/2014,wq,387904,4497891,1,24.8,8.6
Pleasant Hill,7/14/2014,wq,387904,4497891,2,24.1,4.8
Pleasant Hill,7/14/2014,wq,387904,4497891,3,23,2.3
Pleasant Hill,7/14/2014,wq,387904,4497891,4,22.4,1.1
Pleasant Hill,7/14/2014,wq,387904,4497891,5,21.9,0.22
Pleasant Hill,7/14/2014,wq,387904,4497891,6,21.7,0.15
Pleasant Hill,7/14/2014,wq,387904,4497891,7,21.2,0.14
Pleasant Hill,7/14/2014,wq,387904,4497891,8,20.7,0.13
Pleasant Hill,7/14/2014,wq,387904,4497891,9,20.6,0.12
Pleasant Hill,7/14/2014,wq,387904,4497891,10,20.3,0.11
Pleasant Hill,8/6/2014,WQ,387917,4497875,0,25.7,14.7
Pleasant Hill,8/6/2014,WQ,387917,4497875,1,25.6,14.2
Pleasant Hill,8/6/2014,WQ,387917,4497875,2,25.5,13.7
Pleasant Hill,8/6/2014,WQ,387917,4497875,3,25.3,13.4
Pleasant Hill,8/6/2014,WQ,387917,4497875,4,23.7,2.57
Pleasant Hill,8/6/2014,WQ,387917,4497875,5,22,0.08
Pleasant Hill,8/6/2014,WQ,387917,4497875,6,21.1,0.06
Pleasant Hill,8/6/2014,WQ,387917,4497875,7,20.3,0.05
Pleasant Hill,8/6/2014,WQ,387917,4497875,8,20,0.05
Pleasant Hill,8/6/2014,WQ,387917,4497875,9,19.9,0.05
Pleasant Hill,8/6/2014,WQ,387917,4497875,10,19.8,0.04
Pleasant Hill,8/19/2014,wq,387908,4497882,0,24.4,9.5
Pleasant Hill,8/19/2014,wq,387908,4497882,1,23.8,9.1
Pleasant Hill,8/19/2014,wq,387908,4497882,2,23.2,8.5
Pleasant Hill,8/19/2014,wq,387908,4497882,3,23,6.2
Pleasant Hill,8/19/2014,wq,387908,4497882,4,22.9,6
Pleasant Hill,8/19/2014,wq,387908,4497882,5,22.5,0.4
Pleasant Hill,8/19/2014,wq,387908,4497882,6,21.8,0.2
Pleasant Hill,8/19/2014,wq,387908,4497882,7,21.5,0.16
Pleasant Hill,8/19/2014,wq,387908,4497882,8,21.1,0.13
Pleasant Hill,8/19/2014,wq,387908,4497882,9,20.2,0.12
Pleasant Hill,8/19/2014,wq,387908,4497882,10,19.8,0.11
Pleasant Hill,9/15/2014,wq,387909,4497885,0,21,3.6
Pleasant Hill,9/15/2014,wq,387909,4497885,1,20.8,3.6
Pleasant Hill,9/15/2014,wq,387909,4497885,2,20.7,2.9
Pleasant Hill,9/15/2014,wq,387909,4497885,3,20.7,2.3
Pleasant Hill,9/15/2014,wq,387909,4497885,4,20.6,2.5
Pleasant Hill,9/15/2014,wq,387909,4497885,5,20.6,2.1
Pleasant Hill,9/15/2014,wq,387909,4497885,6,20.5,3.5
Pleasant Hill,9/15/2014,wq,387909,4497885,7,20.2,5.6
Pleasant Hill,9/15/2014,wq,387909,4497885,8,20,6.1
Pleasant Hill,9/15/2014,wq,387909,4497885,9,20,6.1
Pleasant Hill,9/15/2014,wq,387909,4497885,10,19.9,6.1
Pleasant Hill,8/18/2004,9,386007,4499688,1,21.95,
Pleasant Hill,8/18/2004,9,386007,4499688,3,21.5,
Pleasant Hill,8/18/2004,9,386007,4499688,5,21.3,
Pleasant Hill,8/18/2004,9,386007,4499688,7,20.96666667,
Pleasant Hill,5/5/2005,9,386007,4499688,1,11.56725,
Pleasant Hill,5/5/2005,9,386007,4499688,3,10.16075,
Pleasant Hill,5/5/2005,9,386007,4499688,5,10.09325,
Pleasant Hill,5/5/2005,9,386007,4499688,7,9.9955,
Pleasant Hill,8/11/2005,9,386007,4499688,1,27.57325,
Pleasant Hill,8/11/2005,9,386007,4499688,3,26.055,
Pleasant Hill,8/11/2005,9,386007,4499688,5,24.28675,
Pleasant Hill,8/11/2005,9,386007,4499688,7,20.794,
Pleasant Hill,8/8/2007,9,386007,4499688,1,27.9325,
Pleasant Hill,8/8/2007,9,386007,4499688,3,26.7355,
Pleasant Hill,8/8/2007,9,386007,4499688,5,23.82875,
Pleasant Hill,8/8/2007,9,386007,4499688,7,22.13675,
Pleasant Hill,8/12/2008,9,386007,4499688,1,24.89575,
Pleasant Hill,8/12/2008,9,386007,4499688,3,24.219,
Pleasant Hill,8/12/2008,9,386007,4499688,5,23.749,
Pleasant Hill,8/12/2008,9,386007,4499688,7,23.27425,
Pleasant Hill,8/11/2009,9,386007,4499688,1,25.5755,
Pleasant Hill,8/11/2009,9,386007,4499688,3,25.43475,
Pleasant Hill,8/11/2009,9,386007,4499688,7,23.395,
Pleasant Hill,8/3/2010,9,387921,4497889,1,27.73975,
Pleasant Hill,8/3/2010,9,387921,4497889,3,27.13675,
Pleasant Hill,8/3/2010,9,387921,4497889,5,26.6465,
Pleasant Hill,8/3/2010,9,387921,4497889,7,25.6115,
Pleasant Hill,8/3/2011,9,387899,4497880,1,28.81775,
Pleasant Hill,8/3/2011,9,387899,4497880,3,28.3145,
Pleasant Hill,8/3/2011,9,387899,4497880,5,27.77625,
Pleasant Hill,8/3/2011,9,387899,4497880,7,25.1775,
Pleasant Hill,8/6/2012,9,387910,4497882,1,27.79672917,
Pleasant Hill,8/6/2012,9,387910,4497882,3,27.18820833,
Pleasant Hill,8/6/2012,9,387910,4497882,5,26.61725,
Pleasant Hill,8/6/2012,9,387910,4497882,7,24.49445833,
Pleasant Hill,8/6/2013,9,387921,4497883,10,20.13589583,
Pleasant Hill,8/6/2013,9,387921,4497883,1,22.47760417,
Pleasant Hill,8/6/2013,9,387921,4497883,3,21.90858333,
Pleasant Hill,8/6/2013,9,387921,4497883,5,21.2395,
Pleasant Hill,8/6/2013,9,387921,4497883,7,20.693625,
Pleasant Hill,8/6/2014,9,387906,4497874,10,20.01302083,
Pleasant Hill,8/6/2014,9,387906,4497874,1,25.092625,
Pleasant Hill,8/6/2014,9,387906,4497874,3,23.1076875,
Pleasant Hill,8/6/2014,9,387906,4497874,5,21.50822917,
Pleasant Hill,8/6/2014,9,387906,4497874,7,20.72308333,
Pleasant Hill,8/18/2016,WQ,387973,4497919,0,29.4,13.31
Pleasant Hill,8/18/2016,WQ,387973,4497919,1,29.3,13.05
Pleasant Hill,8/18/2016,WQ,387973,4497919,2,28.1,11.5
Pleasant Hill,8/18/2016,WQ,387973,4497919,3,27.2,7.62
Pleasant Hill,8/18/2016,WQ,387973,4497919,4,26.9,4.87
Pleasant Hill,8/18/2016,WQ,387973,4497919,5,26.8,3.66
Pleasant Hill,8/18/2016,WQ,387973,4497919,6,26.3,0.1
Pleasant Hill,8/18/2016,WQ,387973,4497919,7,26,0.09
Pleasant Hill,8/18/2016,WQ,387973,4497919,8,25.4,0.08
Pleasant Hill,8/18/2016,WQ,387973,4497919,9,24.5,0.07
Pleasant Hill,8/18/2016,WQ,387973,4497919,10,23.9,0.07
Pleasant Hill,8/18/2016,WQ,387973,4497919,11,23.2,0.07
Pleasant Hill,8/5/2015,66,387921,4497890,0,28.1,11.85
Pleasant Hill,8/5/2015,66,387921,4497890,1,27.5,11.8
Pleasant Hill,8/5/2015,66,387921,4497890,2,26.8,10.08
Pleasant Hill,8/5/2015,66,387921,4497890,3,25.1,2.85
Pleasant Hill,8/5/2015,66,387921,4497890,4,24.1,0.64
Pleasant Hill,8/5/2015,66,387921,4497890,5,22.9,0.13
Pleasant Hill,8/5/2015,66,387921,4497890,6,22.1,0.09
Pleasant Hill,8/5/2015,66,387921,4497890,7,20.3,0.09
Pleasant Hill,8/5/2015,66,387921,4497890,8,19.7,0.09
Pleasant Hill,8/5/2015,66,387921,4497890,9,19.5,0.07
Pleasant Hill,8/5/2015,67,388012,4497936,0,27.6,11.55
Pleasant Hill,8/5/2015,67,388012,4497936,1,27.6,11.69
Pleasant Hill,8/5/2015,67,388012,4497936,2,26.7,11.66
Pleasant Hill,8/5/2015,67,388012,4497936,3,26.3,9.55
Pleasant Hill,8/5/2015,67,388012,4497936,4,24,0.57
Pleasant Hill,8/5/2015,67,388012,4497936,5,22.5,0.17
Pleasant Hill,8/5/2015,67,388012,4497936,6,21.4,0.13
Pleasant Hill,8/5/2015,67,388012,4497936,7,20.3,0.11
Pleasant Hill,8/5/2015,67,388012,4497936,8,19.8,0.09
Pleasant Hill,8/5/2015,67,388012,4497936,9,19.7,0.08
Pleasant Hill,8/5/2015,67,388012,4497936,10,19.5,0.07
Pleasant Hill,8/5/2015,65,388044,4498116,0,27.5,11.43
Pleasant Hill,8/5/2015,65,388044,4498116,1,27.5,11.63
Pleasant Hill,8/5/2015,65,388044,4498116,2,26.6,10.99
Pleasant Hill,8/5/2015,65,388044,4498116,3,26,7.76
Pleasant Hill,8/5/2015,65,388044,4498116,4,24.1,0.18
Pleasant Hill,8/5/2015,65,388044,4498116,5,22.3,0.13
Pleasant Hill,8/5/2015,65,388044,4498116,6,21.2,0.11
Pleasant Hill,8/5/2015,65,388044,4498116,7,20.2,0.16
Pleasant Hill,8/5/2015,65,388044,4498116,8,19.8,0.09
Pleasant Hill,8/5/2015,65,388044,4498116,9,19.6,0.08
Pleasant Hill,8/5/2015,65,388044,4498116,10,19.2,0.08
Pleasant Hill,8/5/2015,65,388044,4498116,11,19.1,0.07
Pleasant Hill,8/5/2015,65,388044,4498116,12,18,0.06
Pleasant Hill,8/5/2015,63,388042,4498272,0,27.2,11.76
Pleasant Hill,8/5/2015,63,388042,4498272,1,27.3,11.85
Pleasant Hill,8/5/2015,63,388042,4498272,2,26.6,10.64
Pleasant Hill,8/5/2015,63,388042,4498272,3,26,8.27
Pleasant Hill,8/5/2015,63,388042,4498272,4,23.5,0.23
Pleasant Hill,8/5/2015,63,388042,4498272,5,22.6,0.1
Pleasant Hill,8/5/2015,63,388042,4498272,6,21.2,0.08
Pleasant Hill,8/5/2015,63,388042,4498272,7,20.3,0.08
Pleasant Hill,8/5/2015,63,388042,4498272,8,19.9,0.07
Pleasant Hill,8/5/2015,63,388042,4498272,9,19.9,0.07
Pleasant Hill,8/5/2015,63,388042,4498272,10,19.7,0.07
Pleasant Hill,8/5/2015,63,388042,4498272,11,19.2,0.02
Pleasant Hill,8/5/2015,61,388010,4498285,0,27.5,12.56
Pleasant Hill,8/5/2015,61,388010,4498285,1,27.1,12.27
Pleasant Hill,8/5/2015,61,388010,4498285,2,26.7,11.55
Pleasant Hill,8/5/2015,61,388010,4498285,3,26.1,7.35
Pleasant Hill,8/5/2015,61,388010,4498285,4,24,0.42
Pleasant Hill,8/5/2015,61,388010,4498285,5,21.9,0.16
Pleasant Hill,8/5/2015,61,388010,4498285,6,20.7,0.11
Pleasant Hill,8/5/2015,61,388010,4498285,7,20.3,0.18
Pleasant Hill,8/5/2015,61,388010,4498285,8,20,0.13
Pleasant Hill,8/5/2015,61,388010,4498285,9,19.7,0.1
Pleasant Hill,8/5/2015,61,388010,4498285,10,19.4,0.19
Pleasant Hill,8/5/2015,55,387774,4498999,0,27.3,12.55
Pleasant Hill,8/5/2015,55,387774,4498999,1,27.1,12.42
Pleasant Hill,8/5/2015,55,387774,4498999,2,26.2,9.13
Pleasant Hill,8/5/2015,55,387774,4498999,3,24.9,4.67
