Reservoir,Scenario,GRP
ACL,No Hypoxia,-0.000531717
ACL,No Hypoxia,0.029335165
ACL,No Hypoxia,0.029074266
ACL,No Hypoxia,0.029088408
ACL,No Hypoxia,0.014532221
ACL,No Hypoxia,0.002278623
ACL,No Hypoxia,-0.000550309
ACL,No Hypoxia,0.029362199
ACL,No Hypoxia,0.029029293
ACL,No Hypoxia,0.028970227
ACL,No Hypoxia,0.013890109
ACL,No Hypoxia,0.001695046
ACL,No Hypoxia,-0.00056488
ACL,No Hypoxia,0.029348518
ACL,No Hypoxia,0.028974205
ACL,No Hypoxia,0.028957556
ACL,No Hypoxia,0.013628473
ACL,No Hypoxia,0.000581095
ACL,No Hypoxia,-0.000576907
ACL,No Hypoxia,0.029327805
ACL,No Hypoxia,0.028948653
ACL,No Hypoxia,0.029011163
ACL,No Hypoxia,0.01357902
ACL,No Hypoxia,-0.000856804
ACL,No Hypoxia,-0.000587049
ACL,No Hypoxia,0.029309947
ACL,No Hypoxia,0.028973879
ACL,No Hypoxia,0.029129737
ACL,No Hypoxia,0.013603643
ACL,No Hypoxia,-0.00260219
ACL,No Hypoxia,-0.000595542
ACL,No Hypoxia,0.029257921
ACL,No Hypoxia,0.029016998
ACL,No Hypoxia,0.029362299
ACL,No Hypoxia,0.013714661
ACL,No Hypoxia,-0.004600155
ACL,No Hypoxia,-0.000602606
ACL,No Hypoxia,0.029116879
ACL,No Hypoxia,0.028963013
ACL,No Hypoxia,0.029684527
ACL,No Hypoxia,0.013968852
ACL,No Hypoxia,-0.005957655
ACL,No Hypoxia,-0.000608539
ACL,No Hypoxia,0.029292568
ACL,No Hypoxia,0.029197872
ACL,No Hypoxia,0.029469473
ACL,No Hypoxia,0.013764206
ACL,No Hypoxia,-0.005853056
ACL,No Hypoxia,-0.000613657
ACL,No Hypoxia,0.029844119
ACL,No Hypoxia,0.029987447
ACL,No Hypoxia,0.028746099
ACL,No Hypoxia,0.013055853
ACL,No Hypoxia,-0.004865182
ACL,No Hypoxia,0.029733619
ACL,No Hypoxia,0.029740769
ACL,No Hypoxia,0.028774699
ACL,No Hypoxia,0.013113345
ACL,No Hypoxia,-0.003743852
ACL,No Hypoxia,0.029636943
ACL,No Hypoxia,0.029411363
ACL,No Hypoxia,0.028653566
ACL,No Hypoxia,0.013022675
ACL,No Hypoxia,-0.00276755
ACL,No Hypoxia,0.029591414
ACL,No Hypoxia,0.0291462
ACL,No Hypoxia,0.028443272
ACL,No Hypoxia,0.012842885
ACL,No Hypoxia,-0.001973105
ACL,No Hypoxia,0.029571715
ACL,No Hypoxia,0.028934056
ACL,No Hypoxia,0.028201963
ACL,No Hypoxia,0.012644229
ACL,No Hypoxia,-0.001332957
ACL,No Hypoxia,0.029561947
ACL,No Hypoxia,0.028756086
ACL,No Hypoxia,0.027961724
ACL,No Hypoxia,0.012454112
ACL,No Hypoxia,0.029553453
ACL,No Hypoxia,0.028601871
ACL,No Hypoxia,0.027745398
ACL,No Hypoxia,0.012282057
ACL,No Hypoxia,0.029545455
ACL,No Hypoxia,0.028466269
ACL,No Hypoxia,0.027552912
ACL,No Hypoxia,0.012130699
ACL,No Hypoxia,0.029540915
ACL,No Hypoxia,0.028346191
ACL,No Hypoxia,0.027376692
ACL,No Hypoxia,0.029541755
ACL,No Hypoxia,0.028239572
ACL,No Hypoxia,0.029537308
ACL,No Hypoxia,0.029308608
ACL,No Hypoxia,0.028478972
ACL,No Hypoxia,0.013139654
ACL,No Hypoxia,0.003985165
ACL,No Hypoxia,0.029456819
ACL,No Hypoxia,0.029239823
ACL,No Hypoxia,0.028778349
ACL,No Hypoxia,0.01383391
ACL,No Hypoxia,0.003584384
ACL,No Hypoxia,-0.000464175
ACL,No Hypoxia,0.029389977
ACL,No Hypoxia,0.029181533
ACL,No Hypoxia,0.02897225
ACL,No Hypoxia,0.014356933
ACL,No Hypoxia,0.003167772
ACL,No Hypoxia,-0.000511983
ACL,No Hypoxia,0.029382628
ACL,No Hypoxia,0.029157047
ACL,No Hypoxia,0.028989543
ACL,No Hypoxia,0.014352278
ACL,No Hypoxia,0.003016954
ACL,No Hypoxia,-0.000543517
ACL,No Hypoxia,0.029408657
ACL,No Hypoxia,0.029138785
ACL,No Hypoxia,0.028904895
ACL,No Hypoxia,0.013959541
ACL,No Hypoxia,0.002872844
ACL,No Hypoxia,-0.000561736
ACL,No Hypoxia,0.029417637
ACL,No Hypoxia,0.029100475
ACL,No Hypoxia,0.028846467
ACL,No Hypoxia,0.013589935
ACL,No Hypoxia,0.002328934
ACL,No Hypoxia,-0.000574169
ACL,No Hypoxia,0.029404767
ACL,No Hypoxia,0.029056362
ACL,No Hypoxia,0.028853724
ACL,No Hypoxia,0.013390252
ACL,No Hypoxia,0.00130541
ACL,No Hypoxia,-0.000584478
ACL,No Hypoxia,0.029382043
ACL,No Hypoxia,0.029031435
ACL,No Hypoxia,0.028923813
ACL,No Hypoxia,0.013335502
ACL,No Hypoxia,-0.000143962
ACL,No Hypoxia,-0.000593211
ACL,No Hypoxia,0.029352523
ACL,No Hypoxia,0.029038778
ACL,No Hypoxia,0.029058927
ACL,No Hypoxia,0.013379833
ACL,No Hypoxia,-0.001972429
ACL,No Hypoxia,-0.000600263
ACL,No Hypoxia,-0.006357264
ACL,No Hypoxia,0.029304652
ACL,No Hypoxia,0.029063889
ACL,No Hypoxia,0.029260653
ACL,No Hypoxia,0.029256209
ACL,No Hypoxia,0.02908688
ACL,No Hypoxia,0.029437177
ACL,No Hypoxia,0.013649407
ACL,No Hypoxia,-0.005193349
ACL,No Hypoxia,-0.000610303
ACL,No Hypoxia,0.029391225
ACL,No Hypoxia,0.02928661
ACL,No Hypoxia,0.029284174
ACL,No Hypoxia,0.013501591
ACL,No Hypoxia,-0.00521357
ACL,No Hypoxia,-0.000614152
ACL,No Hypoxia,0.029635601
ACL,No Hypoxia,0.029619731
ACL,No Hypoxia,0.028938182
ACL,No Hypoxia,0.013174099
ACL,No Hypoxia,-0.004411356
ACL,No Hypoxia,0.02965484
ACL,No Hypoxia,0.029573704
ACL,No Hypoxia,0.028810732
ACL,No Hypoxia,0.013078448
ACL,No Hypoxia,-0.003415162
ACL,No Hypoxia,0.029615519
ACL,No Hypoxia,0.029367685
ACL,No Hypoxia,0.028667075
ACL,No Hypoxia,0.012973677
ACL,No Hypoxia,-0.002512039
ACL,No Hypoxia,0.029590105
ACL,No Hypoxia,0.029155582
ACL,No Hypoxia,0.02846539
ACL,No Hypoxia,0.012819022
ACL,No Hypoxia,-0.001763272
ACL,No Hypoxia,0.029579937
ACL,No Hypoxia,0.028966933
ACL,No Hypoxia,0.02823204
ACL,No Hypoxia,0.012646207
ACL,No Hypoxia,0.029575786
ACL,No Hypoxia,0.028801729
ACL,No Hypoxia,0.028003042
ACL,No Hypoxia,0.012476177
ACL,No Hypoxia,0.029570215
ACL,No Hypoxia,0.028656877
ACL,No Hypoxia,0.027808608
ACL,No Hypoxia,0.012318382
ACL,No Hypoxia,0.029563583
ACL,No Hypoxia,0.028528872
ACL,No Hypoxia,0.02764192
ACL,No Hypoxia,0.029559689
ACL,No Hypoxia,0.028414298
ACL,No Hypoxia,0.029560498
ACL,No Hypoxia,0.028310877
ACL,No Hypoxia,0.0296143
ACL,No Hypoxia,0.029417797
ACL,No Hypoxia,0.028294164
ACL,No Hypoxia,0.012643599
ACL,No Hypoxia,0.00487624
ACL,No Hypoxia,-0.000366694
ACL,No Hypoxia,0.029576597
ACL,No Hypoxia,0.029375198
ACL,No Hypoxia,0.02852909
ACL,No Hypoxia,0.013030225
ACL,No Hypoxia,0.004906848
ACL,No Hypoxia,-0.000472498
ACL,No Hypoxia,0.02954484
ACL,No Hypoxia,0.029333758
ACL,No Hypoxia,0.028658519
ACL,No Hypoxia,0.013284256
ACL,No Hypoxia,0.004768817
ACL,No Hypoxia,-0.000551732
ACL,No Hypoxia,0.029518603
ACL,No Hypoxia,0.029286808
ACL,No Hypoxia,0.028704298
ACL,No Hypoxia,0.013386301
ACL,No Hypoxia,0.004413078
ACL,No Hypoxia,-0.00058177
ACL,No Hypoxia,0.029499138
ACL,No Hypoxia,0.029234001
ACL,No Hypoxia,0.028701368
ACL,No Hypoxia,0.013338547
ACL,No Hypoxia,0.003881819
ACL,No Hypoxia,-0.000588621
ACL,No Hypoxia,0.029479802
ACL,No Hypoxia,0.02917714
ACL,No Hypoxia,0.028696792
ACL,No Hypoxia,0.013223283
ACL,No Hypoxia,0.003128715
ACL,No Hypoxia,-0.000593398
ACL,No Hypoxia,0.029455936
ACL,No Hypoxia,0.029124965
ACL,No Hypoxia,0.028724542
ACL,No Hypoxia,0.013129334
ACL,No Hypoxia,0.002081398
ACL,No Hypoxia,-0.000599784
ACL,No Hypoxia,0.029428931
ACL,No Hypoxia,0.029090932
ACL,No Hypoxia,0.028797053
ACL,No Hypoxia,0.013097365
ACL,No Hypoxia,0.000718511
ACL,No Hypoxia,-0.000605651
ACL,No Hypoxia,-0.006358539
ACL,No Hypoxia,0.029401116
ACL,No Hypoxia,0.029084167
ACL,No Hypoxia,0.028913252
ACL,No Hypoxia,0.013133544
ACL,No Hypoxia,-0.000898382
ACL,No Hypoxia,-0.000609819
ACL,No Hypoxia,0.029376867
ACL,No Hypoxia,0.029104799
ACL,No Hypoxia,0.029049701
ACL,No Hypoxia,0.013218154
ACL,No Hypoxia,-0.002502492
ACL,No Hypoxia,-0.000612541
ACL,No Hypoxia,0.029378757
ACL,No Hypoxia,0.02915676
ACL,No Hypoxia,0.029133381
ACL,No Hypoxia,0.013282271
ACL,No Hypoxia,-0.003580454
ACL,No Hypoxia,-0.000614516
ACL,No Hypoxia,0.029444622
ACL,No Hypoxia,0.029263505
ACL,No Hypoxia,0.029077223
ACL,No Hypoxia,0.013233308
ACL,No Hypoxia,-0.003804502
ACL,No Hypoxia,-0.000616326
ACL,No Hypoxia,0.029536705
ACL,No Hypoxia,0.029372821
ACL,No Hypoxia,0.02893082
ACL,No Hypoxia,0.013109148
ACL,No Hypoxia,-0.003378558
ACL,No Hypoxia,-0.000618313
ACL,No Hypoxia,0.029578778
ACL,No Hypoxia,0.029367356
ACL,No Hypoxia,0.028790547
ACL,No Hypoxia,0.013000923
ACL,No Hypoxia,-0.002694921
ACL,No Hypoxia,0.029583053
ACL,No Hypoxia,0.029260145
ACL,No Hypoxia,0.028638297
ACL,No Hypoxia,0.012889119
ACL,No Hypoxia,-0.001999168
ACL,No Hypoxia,0.029580171
ACL,No Hypoxia,0.029114602
ACL,No Hypoxia,0.029580059
ACL,No Hypoxia,0.028964913
ACL,No Hypoxia,0.028242947
ACL,No Hypoxia,0.0126094
ACL,No Hypoxia,0.0295808
ACL,No Hypoxia,0.028823371
ACL,No Hypoxia,0.029578775
ACL,No Hypoxia,0.028693963
ACL,No Hypoxia,0.027863075
ACL,No Hypoxia,0.029573182
ACL,No Hypoxia,0.028469469
ACL,No Hypoxia,0.02957482
ACL,No Hypoxia,0.029698866
ACL,No Hypoxia,0.02967163
ACL,No Hypoxia,0.02952276
ACL,No Hypoxia,0.028241976
ACL,No Hypoxia,0.012359848
ACL,No Hypoxia,0.005683206
ACL,No Hypoxia,-0.000299924
ACL,No Hypoxia,0.029660625
ACL,No Hypoxia,0.029494175
ACL,No Hypoxia,0.028486152
ACL,No Hypoxia,0.01263843
ACL,No Hypoxia,0.006152973
ACL,No Hypoxia,-0.000526408
ACL,No Hypoxia,0.029654285
ACL,No Hypoxia,0.029474568
ACL,No Hypoxia,0.028585127
ACL,No Hypoxia,0.012763462
ACL,No Hypoxia,0.006341249
ACL,No Hypoxia,-0.000648056
ACL,No Hypoxia,0.029622179
ACL,No Hypoxia,0.029417898
ACL,No Hypoxia,0.028580552
ACL,No Hypoxia,0.012846964
ACL,No Hypoxia,0.005842263
ACL,No Hypoxia,-0.000646684
ACL,No Hypoxia,0.029577632
ACL,No Hypoxia,0.029333995
ACL,No Hypoxia,0.028558364
ACL,No Hypoxia,0.012910784
ACL,No Hypoxia,0.004954645
ACL,No Hypoxia,-0.000624897
ACL,No Hypoxia,0.029538053
ACL,No Hypoxia,0.029252602
ACL,No Hypoxia,0.028553483
ACL,No Hypoxia,0.01291628
ACL,No Hypoxia,0.003962989
ACL,No Hypoxia,-0.000619852
ACL,No Hypoxia,0.029503643
ACL,No Hypoxia,0.029185286
ACL,No Hypoxia,0.028579245
ACL,No Hypoxia,0.012886441
ACL,No Hypoxia,0.002868942
ACL,No Hypoxia,-0.000622916
ACL,No Hypoxia,0.029472917
ACL,No Hypoxia,0.029138718
ACL,No Hypoxia,0.028639201
ACL,No Hypoxia,0.012864765
ACL,No Hypoxia,0.001627808
ACL,No Hypoxia,-0.000624952
ACL,No Hypoxia,0.029447678
ACL,No Hypoxia,0.029117871
ACL,No Hypoxia,0.028728535
ACL,No Hypoxia,0.012881918
ACL,No Hypoxia,0.00028122
ACL,No Hypoxia,-0.000624381
ACL,No Hypoxia,0.029433444
ACL,No Hypoxia,0.029123981
ACL,No Hypoxia,0.02882682
ACL,No Hypoxia,0.012936279
ACL,No Hypoxia,-0.000984839
ACL,No Hypoxia,-0.000622545
ACL,No Hypoxia,0.029439678
ACL,No Hypoxia,0.029155137
ACL,No Hypoxia,0.028890781
ACL,No Hypoxia,0.012986497
ACL,No Hypoxia,-0.001886885
ACL,No Hypoxia,-0.000620771
ACL,No Hypoxia,0.029471714
ACL,No Hypoxia,0.029203228
ACL,No Hypoxia,0.028883838
ACL,No Hypoxia,0.012988478
ACL,No Hypoxia,-0.002249431
ACL,No Hypoxia,-0.000619756
ACL,No Hypoxia,0.029514741
ACL,No Hypoxia,0.029239381
ACL,No Hypoxia,0.028814137
ACL,No Hypoxia,0.01294154
ACL,No Hypoxia,-0.002146027
ACL,No Hypoxia,-0.000619717
ACL,No Hypoxia,0.029546335
ACL,No Hypoxia,0.029227073
ACL,No Hypoxia,0.02870956
ACL,No Hypoxia,0.012868406
ACL,No Hypoxia,0.029562471
ACL,No Hypoxia,0.029160857
ACL,No Hypoxia,0.028578572
ACL,No Hypoxia,0.012776537
ACL,No Hypoxia,0.029585943
ACL,No Hypoxia,0.029840888
ACL,No Hypoxia,0.029818101
ACL,No Hypoxia,0.029810988
ACL,No Hypoxia,0.02966251
ACL,No Hypoxia,0.02437711
ACL,No Hypoxia,0.009246073
ACL,No Hypoxia,0.029788339
ACL,No Hypoxia,0.029661039
ACL,No Hypoxia,0.026059212
ACL,No Hypoxia,0.029754466
ACL,No Hypoxia,0.029674182
ACL,No Hypoxia,0.027274152
ACL,No Hypoxia,0.0297252
ACL,No Hypoxia,0.02967375
ACL,No Hypoxia,0.027934851
ACL,No Hypoxia,0.011873922
ACL,No Hypoxia,0.029702958
ACL,No Hypoxia,0.029618727
ACL,No Hypoxia,0.028289906
ACL,No Hypoxia,0.012251497
ACL,No Hypoxia,0.006181442
ACL,No Hypoxia,0.029696032
ACL,No Hypoxia,0.029550942
ACL,No Hypoxia,0.028580907
ACL,No Hypoxia,0.012569483
ACL,No Hypoxia,0.006896438
ACL,No Hypoxia,-0.000597072
ACL,No Hypoxia,-0.00648495
ACL,No Hypoxia,0.029701114
ACL,No Hypoxia,0.029539055
ACL,No Hypoxia,0.028692316
ACL,No Hypoxia,0.012671607
ACL,No Hypoxia,0.007274278
ACL,No Hypoxia,-0.000767748
ACL,No Hypoxia,-0.006480051
ACL,No Hypoxia,0.029674385
ACL,No Hypoxia,0.029495161
ACL,No Hypoxia,0.028587726
ACL,No Hypoxia,0.012650384
ACL,No Hypoxia,0.006679478
ACL,No Hypoxia,-0.000692891
ACL,No Hypoxia,-0.00645597
ACL,No Hypoxia,0.029627626
ACL,No Hypoxia,0.029405455
ACL,No Hypoxia,0.02847607
ACL,No Hypoxia,0.012685513
ACL,No Hypoxia,0.005649222
ACL,No Hypoxia,-0.000647295
ACL,No Hypoxia,0.029582948
ACL,No Hypoxia,0.029312675
ACL,No Hypoxia,0.028424758
ACL,No Hypoxia,0.012710367
ACL,No Hypoxia,0.004581891
ACL,No Hypoxia,-0.000649513
ACL,No Hypoxia,0.029544541
ACL,No Hypoxia,0.029234727
ACL,No Hypoxia,0.028430043
ACL,No Hypoxia,0.012687937
ACL,No Hypoxia,0.00352591
ACL,No Hypoxia,-0.000655239
ACL,No Hypoxia,-0.006343872
ACL,No Hypoxia,0.029511963
ACL,No Hypoxia,0.029177193
ACL,No Hypoxia,0.028470859
ACL,No Hypoxia,0.012646113
ACL,No Hypoxia,0.002436692
ACL,No Hypoxia,-0.000651766
ACL,No Hypoxia,-0.006332037
ACL,No Hypoxia,0.029487431
ACL,No Hypoxia,0.029143041
ACL,No Hypoxia,0.028534086
ACL,No Hypoxia,0.012638224
ACL,No Hypoxia,0.001325377
ACL,No Hypoxia,-0.000643422
ACL,No Hypoxia,0.029475333
ACL,No Hypoxia,0.029132044
ACL,No Hypoxia,0.028613162
ACL,No Hypoxia,0.012681529
ACL,No Hypoxia,0.000308391
ACL,No Hypoxia,-0.000634842
ACL,No Hypoxia,0.029478186
ACL,No Hypoxia,0.029138892
ACL,No Hypoxia,0.028678336
ACL,No Hypoxia,0.012737403
ACL,No Hypoxia,-0.000458415
ACL,No Hypoxia,-0.000628091
ACL,No Hypoxia,0.029494678
ACL,No Hypoxia,0.029152895
ACL,No Hypoxia,0.028699189
ACL,No Hypoxia,0.012766661
ACL,No Hypoxia,0.029517986
ACL,No Hypoxia,0.029881524
ACL,No Hypoxia,0.029829502
ACL,No Hypoxia,0.029689778
ACL,No Hypoxia,0.022653296
ACL,No Hypoxia,0.008267746
ACL,No Hypoxia,0.029807154
ACL,No Hypoxia,0.029683137
ACL,No Hypoxia,0.021997266
ACL,No Hypoxia,0.008103367
ACL,No Hypoxia,0.02981526
ACL,No Hypoxia,0.029682173
ACL,No Hypoxia,0.02372703
ACL,No Hypoxia,0.008892506
ACL,No Hypoxia,0.029798102
ACL,No Hypoxia,0.029707313
ACL,No Hypoxia,0.026005208
ACL,No Hypoxia,0.010259964
ACL,No Hypoxia,0.029761599
ACL,No Hypoxia,0.029773893
ACL,No Hypoxia,0.02754291
ACL,No Hypoxia,0.011433725
ACL,No Hypoxia,0.005552374
ACL,No Hypoxia,0.029736282
ACL,No Hypoxia,0.029833308
ACL,No Hypoxia,0.028233903
ACL,No Hypoxia,0.012026634
ACL,No Hypoxia,0.006150403
ACL,No Hypoxia,0.02972052
ACL,No Hypoxia,0.029763595
ACL,No Hypoxia,0.02837863
ACL,No Hypoxia,0.012181167
ACL,No Hypoxia,0.006361092
ACL,No Hypoxia,0.000364565
ACL,No Hypoxia,-0.006500342
ACL,No Hypoxia,0.029702105
ACL,No Hypoxia,0.029593404
ACL,No Hypoxia,0.028539281
ACL,No Hypoxia,0.012398647
ACL,No Hypoxia,0.00683993
ACL,No Hypoxia,-0.000374903
ACL,No Hypoxia,-0.006505454
ACL,No Hypoxia,0.029697026
ACL,No Hypoxia,0.029537402
ACL,No Hypoxia,0.028660901
ACL,No Hypoxia,0.012498451
ACL,No Hypoxia,0.007179766
ACL,No Hypoxia,-0.000665992
ACL,No Hypoxia,-0.006506657
ACL,No Hypoxia,0.029682136
ACL,No Hypoxia,0.029508665
ACL,No Hypoxia,0.028546578
ACL,No Hypoxia,0.012489108
ACL,No Hypoxia,0.006694734
ACL,No Hypoxia,-0.000612848
ACL,No Hypoxia,-0.006474086
ACL,No Hypoxia,0.029650053
ACL,No Hypoxia,0.029436499
ACL,No Hypoxia,0.028379459
ACL,No Hypoxia,0.012559068
ACL,No Hypoxia,0.005800234
ACL,No Hypoxia,-0.000636217
ACL,No Hypoxia,-0.006401101
ACL,No Hypoxia,0.029612474
ACL,No Hypoxia,0.029349456
ACL,No Hypoxia,0.02827881
ACL,No Hypoxia,0.012592832
ACL,No Hypoxia,0.004852012
ACL,No Hypoxia,-0.000690212
ACL,No Hypoxia,-0.00633875
ACL,No Hypoxia,0.029577048
ACL,No Hypoxia,0.029270392
ACL,No Hypoxia,0.028277926
ACL,No Hypoxia,0.012541604
ACL,No Hypoxia,0.003955447
ACL,No Hypoxia,-0.000701074
ACL,No Hypoxia,-0.006312996
ACL,No Hypoxia,0.029545252
ACL,No Hypoxia,0.029206615
ACL,No Hypoxia,0.028318531
ACL,No Hypoxia,0.012442974
ACL,No Hypoxia,0.003070815
ACL,No Hypoxia,-0.00068517
ACL,No Hypoxia,-0.006308986
ACL,No Hypoxia,0.029521004
ACL,No Hypoxia,0.029162285
ACL,No Hypoxia,0.028360451
ACL,No Hypoxia,0.012410501
ACL,No Hypoxia,0.002158729
ACL,No Hypoxia,-0.000664425
ACL,No Hypoxia,0.029509251
ACL,No Hypoxia,0.029137614
ACL,No Hypoxia,0.028425374
ACL,No Hypoxia,0.012463922
ACL,No Hypoxia,0.001315697
ACL,No Hypoxia,-0.000647102
ACL,No Hypoxia,0.029509008
ACL,No Hypoxia,0.029126225
ACL,No Hypoxia,0.02849296
ACL,No Hypoxia,0.012532351
ACL,No Hypoxia,0.000651688
ACL,No Hypoxia,0.029517436
ACL,No Hypoxia,0.02911931
ACL,No Hypoxia,0.028530004
ACL,No Hypoxia,0.029820344
ACL,No Hypoxia,0.029662386
ACL,No Hypoxia,0.023792093
ACL,No Hypoxia,0.029844432
ACL,No Hypoxia,0.029694518
ACL,No Hypoxia,0.023294578
ACL,No Hypoxia,0.008334535
ACL,No Hypoxia,0.00332774
ACL,No Hypoxia,0.029838293
ACL,No Hypoxia,0.029699207
ACL,No Hypoxia,0.023024967
ACL,No Hypoxia,0.008405179
ACL,No Hypoxia,0.003033883
ACL,No Hypoxia,0.029835134
ACL,No Hypoxia,0.029702701
ACL,No Hypoxia,0.024330652
ACL,No Hypoxia,0.009145234
ACL,No Hypoxia,0.003696937
ACL,No Hypoxia,-0.000354169
ACL,No Hypoxia,0.02980748
ACL,No Hypoxia,0.029743376
ACL,No Hypoxia,0.026292106
ACL,No Hypoxia,0.010425533
ACL,No Hypoxia,0.004789521
ACL,No Hypoxia,1.41E-05
ACL,No Hypoxia,0.029759086
ACL,No Hypoxia,0.029850418
ACL,No Hypoxia,0.02785815
ACL,No Hypoxia,0.011655267
ACL,No Hypoxia,0.005853576
ACL,No Hypoxia,0.000563455
ACL,No Hypoxia,0.029730554
ACL,No Hypoxia,0.029970261
ACL,No Hypoxia,0.028589842
ACL,No Hypoxia,0.012286692
ACL,No Hypoxia,0.006478468
ACL,No Hypoxia,0.000984623
ACL,No Hypoxia,-0.006509308
ACL,No Hypoxia,0.029728297
ACL,No Hypoxia,0.029917729
ACL,No Hypoxia,0.028536173
ACL,No Hypoxia,0.012230676
ACL,No Hypoxia,0.006477251
ACL,No Hypoxia,0.00086386
ACL,No Hypoxia,-0.006506936
ACL,No Hypoxia,0.029714079
ACL,No Hypoxia,0.029700685
ACL,No Hypoxia,0.028400027
ACL,No Hypoxia,0.012155793
ACL,No Hypoxia,0.006454534
ACL,No Hypoxia,0.00018123
ACL,No Hypoxia,-0.006506373
ACL,No Hypoxia,0.029697724
ACL,No Hypoxia,0.029571985
ACL,No Hypoxia,0.028436256
ACL,No Hypoxia,0.012211511
ACL,No Hypoxia,0.006550296
ACL,No Hypoxia,-0.000273933
ACL,No Hypoxia,-0.006505177
ACL,No Hypoxia,0.02968417
ACL,No Hypoxia,0.0295136
ACL,No Hypoxia,0.028373196
ACL,No Hypoxia,0.01231775
ACL,No Hypoxia,0.006247276
ACL,No Hypoxia,-0.000440801
ACL,No Hypoxia,-0.006459737
ACL,No Hypoxia,0.029661582
ACL,No Hypoxia,0.029445657
ACL,No Hypoxia,0.028189307
ACL,No Hypoxia,0.012488254
ACL,No Hypoxia,0.005573248
ACL,No Hypoxia,-0.000639232
ACL,No Hypoxia,-0.006352728
ACL,No Hypoxia,0.029631912
ACL,No Hypoxia,0.029366826
ACL,No Hypoxia,0.028046212
ACL,No Hypoxia,0.01255467
ACL,No Hypoxia,0.004808739
ACL,No Hypoxia,-0.000758266
ACL,No Hypoxia,-0.006281586
ACL,No Hypoxia,0.029602948
ACL,No Hypoxia,0.029293317
ACL,No Hypoxia,0.028093581
ACL,No Hypoxia,0.012468711
ACL,No Hypoxia,0.004133273
ACL,No Hypoxia,-0.000754791
ACL,No Hypoxia,-0.006272367
ACL,No Hypoxia,0.029575132
ACL,No Hypoxia,0.02922908
ACL,No Hypoxia,0.028194327
ACL,No Hypoxia,0.012294847
ACL,No Hypoxia,0.003501702
ACL,No Hypoxia,-0.000716354
ACL,No Hypoxia,-0.006283844
ACL,No Hypoxia,0.029552374
ACL,No Hypoxia,0.029178799
ACL,No Hypoxia,0.029540407
ACL,No Hypoxia,0.029144464
ACL,No Hypoxia,0.028281525
ACL,No Hypoxia,0.012307795
ACL,No Hypoxia,0.029621674
ACL,No Hypoxia,0.029827169
ACL,No Hypoxia,0.029671547
ACL,No Hypoxia,0.023896927
ACL,No Hypoxia,0.008385557
ACL,No Hypoxia,0.003967664
ACL,No Hypoxia,-0.000220541
ACL,No Hypoxia,0.029884245
ACL,No Hypoxia,0.029715943
ACL,No Hypoxia,0.024244073
ACL,No Hypoxia,0.008831626
ACL,No Hypoxia,0.003943275
ACL,No Hypoxia,-0.000311964
ACL,No Hypoxia,0.02987158
ACL,No Hypoxia,0.029724499
ACL,No Hypoxia,0.025124413
ACL,No Hypoxia,0.009537752
ACL,No Hypoxia,0.004321263
ACL,No Hypoxia,-0.000212722
ACL,No Hypoxia,0.029827766
ACL,No Hypoxia,0.029757243
ACL,No Hypoxia,0.02647107
ACL,No Hypoxia,0.010521381
ACL,No Hypoxia,0.005010489
ACL,No Hypoxia,8.13E-05
ACL,No Hypoxia,-0.00644184
ACL,No Hypoxia,0.029768764
ACL,No Hypoxia,0.029842301
ACL,No Hypoxia,0.027729446
ACL,No Hypoxia,0.011496851
ACL,No Hypoxia,0.005757201
ACL,No Hypoxia,0.000527627
ACL,No Hypoxia,-0.006490591
ACL,No Hypoxia,0.029735291
ACL,No Hypoxia,0.029929347
ACL,No Hypoxia,0.028395103
ACL,No Hypoxia,0.012090712
ACL,No Hypoxia,0.006260198
ACL,No Hypoxia,0.000857564
ACL,No Hypoxia,-0.00650892
ACL,No Hypoxia,0.029734329
ACL,No Hypoxia,0.029889558
ACL,No Hypoxia,0.028405517
ACL,No Hypoxia,0.012148784
ACL,No Hypoxia,0.006317317
ACL,No Hypoxia,0.000764466
ACL,No Hypoxia,-0.006501639
ACL,No Hypoxia,0.02972862
ACL,No Hypoxia,0.029737592
ACL,No Hypoxia,0.028250744
ACL,No Hypoxia,0.012063426
ACL,No Hypoxia,0.006186705
ACL,No Hypoxia,0.000332613
ACL,No Hypoxia,-0.006486635
ACL,No Hypoxia,0.029713019
ACL,No Hypoxia,0.029608556
ACL,No Hypoxia,0.028202232
ACL,No Hypoxia,0.012094611
ACL,No Hypoxia,0.006067295
ACL,No Hypoxia,-6.79E-05
ACL,No Hypoxia,-0.006464865
ACL,No Hypoxia,0.029695818
ACL,No Hypoxia,0.029523859
ACL,No Hypoxia,0.028131226
ACL,No Hypoxia,0.012227752
ACL,No Hypoxia,0.005783836
ACL,No Hypoxia,-0.000365599
ACL,No Hypoxia,-0.006403141
ACL,No Hypoxia,0.029673785
ACL,No Hypoxia,0.029448001
ACL,No Hypoxia,0.027930252
ACL,No Hypoxia,0.012419212
ACL,No Hypoxia,0.005250946
ACL,No Hypoxia,-0.000656117
ACL,No Hypoxia,-0.006294188
ACL,No Hypoxia,0.029647906
ACL,No Hypoxia,0.029373012
ACL,No Hypoxia,0.027750066
ACL,No Hypoxia,0.012517868
ACL,No Hypoxia,0.004635069
ACL,No Hypoxia,-0.000792832
ACL,No Hypoxia,-0.00623644
ACL,No Hypoxia,0.029624709
ACL,No Hypoxia,0.029306437
